 ====================================================================================
               Steady state solution for a 2D thermal profile
                  in cross section of a slab or billet in
                             Continuous Casting
 ====================================================================================

   Heat Transfer is calculated considering only heat conduction
  and convection in liquid metal is taken into consideration by
  artificially increasing thermal conductivity

  Heat exchanged due to solidification is modelled by
  equivalent heat capacity method.

  Boundary Conditions are:
  1) In the mold, a specified heat flow as a function of time
  2) In secondary cooling, a specified heat transfer coefficient
     and also radiactive heat transfer.

  Velocity of strand is constant and equal to v sub z

 ====================================================================================
 Author: Dickson Alves de Souza

 Based on lectures by professor Roberto Parreiras Tavares

 and book Numerical Heat Transfer and Fluid Flow
 by Suhas V. Patankar (1980)

 Federal University of Minas Gerais (UFMG)
 December 03rd, 2017
 ====================================================================================
                              Geometry:

 Lenght in X direction (meters):                   1.0000
 Lenght in Y direction (meters):                   0.2000
 Nodes in X direction:                                101
 Nodes in Y direction:                                 21

 Mould Length (meters):                            0.8000
 Time at mould:      48.0000  - Cummulative time:      48.0000 seconds

 Secondary Cooling - Zone 1 - Length (meters)      0.2100
 Time at mould:      12.6000 seconds - Cummulative time:      60.6000 seconds

 Secondary Cooling - Zone 2 - Length (meters)      1.8500
 Time at mould:     111.0000 seconds - Cummulative time:     171.6000 seconds

 Secondary Cooling - Zone 3 - Length (meters)     13.2600
 Time at mould:     795.6000 seconds - Cummulative time:     967.2000 seconds

 Casting speed:       0.0167
 ====================================================================================
                              Boundary Conditions:

 Secondary Cooling - Zone 1 - Specific Water Flow Rate (liter/sq-m.s)      5.5600
 Secondary Cooling - Zone 2 - Specific Water Flow Rate (liter/sq-m.s)      0.8300
 Secondary Cooling - Zone 3 - Heat Transfer Coefficient (W/sq-m.s)     15.0000
 ====================================================================================



 ====================================================================================
                              Solver:
 SOLUTION of LINEAR SYSTEM: Gauss-Seidel method
 Tolerance:       0.1000

 A linear relationship was used to calculate liquid fraction.
 ====================================================================================



 ===========================================================================================================
                    Calculation Results
 Current time:                                      118.0000 seconds
 Time Step:                                           0.0002 seconds
 Iterations:                                          590000
 Maximum Temperature :                             1799.9992 K - Change from last time step:      -0.0000 K
 Minimum Temperature :                              953.0238 K - Change from last time step:       0.0008 K
 Average(algebraic, non-weigthed) Temperature :    1702.1133 K - Change from last time step:      -0.0001 K
 Liquidus Temperature:                             1800.0068 K
 Solidus Temperature:                              1770.5235 K
 ===========================================================================================================
     I    J      X(m)      Y(m)        T(K)   Cp_Equiv(J/kg.K)      K(W/sq-m.K)  Liquid_Fraction
 ===========================================================================================================
     1    1    0.0000    0.0000   1799.9992         10301.6542         188.3985           0.9997
     1    2    0.0000    0.0050   1799.9979         10301.6542         188.3845           0.9997
     1    3    0.0000    0.0100   1799.9903         10301.6542         188.3071           0.9994
     1    4    0.0000    0.0150   1799.9728         10301.6542         188.1265           0.9988
     1    5    0.0000    0.0200   1799.9368         10301.6542         187.7576           0.9976
     1    6    0.0000    0.0250   1799.8673         10301.6542         187.0446           0.9953
     1    7    0.0000    0.0300   1799.7377         10301.6542         185.7212           0.9909
     1    8    0.0000    0.0350   1799.5043         10301.6542         183.3524           0.9830
     1    9    0.0000    0.0400   1799.0955         10301.6542         179.2493           0.9691
     1   10    0.0000    0.0450   1798.3925         10301.6542         172.3325           0.9452
     1   11    0.0000    0.0500   1797.1874         10301.6542         160.8788           0.9044
     1   12    0.0000    0.0550   1795.0667         10301.6542         141.9668           0.8324
     1   13    0.0000    0.0600   1790.9783         10301.6542         109.9665           0.6938
     1   14    0.0000    0.0650   1779.1225         10301.6542          50.1992           0.2917
     1   15    0.0000    0.0700   1740.3330           703.0000          37.0090           0.0000
     1   16    0.0000    0.0750   1692.4973           703.0000          36.4589           0.0000
     1   17    0.0000    0.0800   1641.3288           703.0000          35.8705           0.0000
     1   18    0.0000    0.0850   1587.0411           703.0000          35.2462           0.0000
     1   19    0.0000    0.0900   1529.8949           703.0000          34.5890           0.0000
     1   20    0.0000    0.0950   1470.1460           703.0000          33.9019           0.0000
     1   21    0.0000    0.1000   1407.9669           703.0000          33.1868           0.0000
     2    1    0.0050    0.0000   1799.9992         10301.6542         188.3985           0.9997
     2    2    0.0050    0.0050   1799.9979         10301.6542         188.3845           0.9997
     2    3    0.0050    0.0100   1799.9903         10301.6542         188.3071           0.9994
     2    4    0.0050    0.0150   1799.9728         10301.6542         188.1265           0.9988
     2    5    0.0050    0.0200   1799.9368         10301.6542         187.7576           0.9976
     2    6    0.0050    0.0250   1799.8673         10301.6542         187.0446           0.9953
     2    7    0.0050    0.0300   1799.7377         10301.6542         185.7211           0.9909
     2    8    0.0050    0.0350   1799.5043         10301.6542         183.3524           0.9830
     2    9    0.0050    0.0400   1799.0955         10301.6542         179.2492           0.9691
     2   10    0.0050    0.0450   1798.3925         10301.6542         172.3325           0.9452
     2   11    0.0050    0.0500   1797.1873         10301.6542         160.8787           0.9044
     2   12    0.0050    0.0550   1795.0667         10301.6542         141.9666           0.8324
     2   13    0.0050    0.0600   1790.9783         10301.6542         109.9664           0.6938
     2   14    0.0050    0.0650   1779.1224         10301.6542          50.1990           0.2917
     2   15    0.0050    0.0700   1740.3329           703.0000          37.0090           0.0000
     2   16    0.0050    0.0750   1692.4972           703.0000          36.4589           0.0000
     2   17    0.0050    0.0800   1641.3287           703.0000          35.8705           0.0000
     2   18    0.0050    0.0850   1587.0410           703.0000          35.2462           0.0000
     2   19    0.0050    0.0900   1529.8948           703.0000          34.5890           0.0000
     2   20    0.0050    0.0950   1470.1460           703.0000          33.9019           0.0000
     2   21    0.0050    0.1000   1407.9668           703.0000          33.1868           0.0000
     3    1    0.0100    0.0000   1799.9992         10301.6542         188.3985           0.9997
     3    2    0.0100    0.0050   1799.9979         10301.6542         188.3845           0.9997
     3    3    0.0100    0.0100   1799.9903         10301.6542         188.3071           0.9994
     3    4    0.0100    0.0150   1799.9728         10301.6542         188.1265           0.9988
     3    5    0.0100    0.0200   1799.9368         10301.6542         187.7576           0.9976
     3    6    0.0100    0.0250   1799.8673         10301.6542         187.0446           0.9953
     3    7    0.0100    0.0300   1799.7377         10301.6542         185.7211           0.9909
     3    8    0.0100    0.0350   1799.5043         10301.6542         183.3523           0.9830
     3    9    0.0100    0.0400   1799.0955         10301.6542         179.2492           0.9691
     3   10    0.0100    0.0450   1798.3925         10301.6542         172.3324           0.9452
     3   11    0.0100    0.0500   1797.1873         10301.6542         160.8787           0.9044
     3   12    0.0100    0.0550   1795.0667         10301.6542         141.9665           0.8324
     3   13    0.0100    0.0600   1790.9783         10301.6542         109.9662           0.6938
     3   14    0.0100    0.0650   1779.1223         10301.6542          50.1988           0.2917
     3   15    0.0100    0.0700   1740.3328           703.0000          37.0090           0.0000
     3   16    0.0100    0.0750   1692.4971           703.0000          36.4589           0.0000
     3   17    0.0100    0.0800   1641.3286           703.0000          35.8705           0.0000
     3   18    0.0100    0.0850   1587.0409           703.0000          35.2462           0.0000
