 ====================================================================================
               Steady state solution for a 2D thermal profile
                  in cross section of a slab or billet in
                             Continuous Casting
 ====================================================================================

   Heat Transfer is calculated considering only heat conduction
  and convection in liquid metal is taken into consideration by
  artificially increasing thermal conductivity

  Heat exchanged due to solidification is modelled by
  equivalent heat capacity method.

  Boundary Conditions are:
  1) In the mold, a specified heat flow as a function of time
  2) In secondary cooling, a specified heat transfer coefficient
     and also radiactive heat transfer.

  Velocity of strand is constant and equal to v sub z

 ====================================================================================
 Author: Dickson Alves de Souza

 Based on lectures by professor Roberto Parreiras Tavares

 and book Numerical Heat Transfer and Fluid Flow
 by Suhas V. Patankar (1980)

 Federal University of Minas Gerais (UFMG)
 December 03rd, 2017
 ====================================================================================
                              Geometry:

 Lenght in X direction (meters):                   1.0000
 Lenght in Y direction (meters):                   0.2000
 Nodes in X direction:                                101
 Nodes in Y direction:                                 21

 Mould Length (meters):                            0.8000
 Time at mould:      48.0000  - Cummulative time:      48.0000 seconds

 Secondary Cooling - Zone 1 - Length (meters)      0.2100
 Time at mould:      12.6000 seconds - Cummulative time:      60.6000 seconds

 Secondary Cooling - Zone 2 - Length (meters)      1.8500
 Time at mould:     111.0000 seconds - Cummulative time:     171.6000 seconds

 Secondary Cooling - Zone 3 - Length (meters)     13.2600
 Time at mould:     795.6000 seconds - Cummulative time:     967.2000 seconds

 Casting speed:       0.0167
 ====================================================================================
                              Boundary Conditions:

 Secondary Cooling - Zone 1 - Specific Water Flow Rate (liter/sq-m.s)      5.5600
 Secondary Cooling - Zone 2 - Specific Water Flow Rate (liter/sq-m.s)      0.8300
 Secondary Cooling - Zone 3 - Heat Transfer Coefficient (W/sq-m.s)     15.0000
 ====================================================================================



 ====================================================================================
                              Solver:
 SOLUTION of LINEAR SYSTEM: Gauss-Seidel method
 Tolerance:       0.1000

 Lever rule was used to calculate liquid fraction.
 ====================================================================================



 ===========================================================================================================
                    Calculation Results
 Current time:                                      408.0000 seconds
 Time Step:                                           0.0003 seconds
 Iterations:                                         1632000
 Maximum Temperature :                             1799.9525 K - Change from last time step:      -0.0000 K
 Minimum Temperature :                             1189.4061 K - Change from last time step:      -0.0000 K
 Average(algebraic, non-weigthed) Temperature :    1657.8999 K - Change from last time step:      -0.0000 K
 Liquidus Temperature:                             1800.0068 K
 Solidus Temperature:                              1770.5235 K
 ===========================================================================================================
     I    J      X(m)      Y(m)        T(K)   Cp_Equiv(J/kg.K)      K(W/sq-m.K)  Liquid_Fraction
 ===========================================================================================================
     1    1    0.0000    0.0000   1799.9525         40776.2046         186.1497           0.9923
     1    2    0.0000    0.0050   1799.9420         40685.2424         185.7069           0.9908
     1    3    0.0000    0.0100   1799.8833         40180.3521         183.2520           0.9825
     1    4    0.0000    0.0150   1799.7412         38996.2993         177.5144           0.9630
     1    5    0.0000    0.0200   1799.4309         36590.4007         165.9457           0.9224
     1    6    0.0000    0.0250   1798.7555         32078.4692         144.6125           0.8423
     1    7    0.0000    0.0300   1797.1774         24352.2742         109.4689           0.6904
     1    8    0.0000    0.0350   1792.7470         13302.3810          64.1707           0.4202
     1    9    0.0000    0.0400   1780.1897          4744.9301          39.0731           0.1035
     1   10    0.0000    0.0450   1759.2519           703.0000          37.2266           0.0000
     1   11    0.0000    0.0500   1736.8789           703.0000          36.9693           0.0000
     1   12    0.0000    0.0550   1713.4831           703.0000          36.7003           0.0000
     1   13    0.0000    0.0600   1689.0512           703.0000          36.4193           0.0000
     1   14    0.0000    0.0650   1663.5800           703.0000          36.1264           0.0000
     1   15    0.0000    0.0700   1637.0753           703.0000          35.8216           0.0000
     1   16    0.0000    0.0750   1609.5494           703.0000          35.5050           0.0000
     1   17    0.0000    0.0800   1581.0191           703.0000          35.1769           0.0000
     1   18    0.0000    0.0850   1551.5032           703.0000          34.8375           0.0000
     1   19    0.0000    0.0900   1521.0205           703.0000          34.4869           0.0000
     1   20    0.0000    0.0950   1489.5884           703.0000          34.1255           0.0000
     1   21    0.0000    0.1000   1457.2217           703.0000          33.7532           0.0000
     2    1    0.0050    0.0000   1799.9525         40776.2028         186.1497           0.9923
     2    2    0.0050    0.0050   1799.9420         40685.2404         185.7069           0.9908
     2    3    0.0050    0.0100   1799.8833         40180.3487         183.2520           0.9825
     2    4    0.0050    0.0150   1799.7412         38996.2932         177.5144           0.9630
     2    5    0.0050    0.0200   1799.4309         36590.3898         165.9456           0.9224
     2    6    0.0050    0.0250   1798.7555         32078.4508         144.6125           0.8423
     2    7    0.0050    0.0300   1797.1774         24352.2463         109.4688           0.6904
     2    8    0.0050    0.0350   1792.7470         13302.3502          64.1706           0.4202
     2    9    0.0050    0.0400   1780.1897          4744.9184          39.0731           0.1035
     2   10    0.0050    0.0450   1759.2518           703.0000          37.2266           0.0000
     2   11    0.0050    0.0500   1736.8788           703.0000          36.9693           0.0000
     2   12    0.0050    0.0550   1713.4830           703.0000          36.7003           0.0000
     2   13    0.0050    0.0600   1689.0511           703.0000          36.4193           0.0000
     2   14    0.0050    0.0650   1663.5800           703.0000          36.1264           0.0000
     2   15    0.0050    0.0700   1637.0753           703.0000          35.8216           0.0000
     2   16    0.0050    0.0750   1609.5493           703.0000          35.5050           0.0000
