 ====================================================================================
               Steady state solution for a 2D thermal profile
                  in cross section of a slab or billet in
                             Continuous Casting
 ====================================================================================

   Heat Transfer is calculated considering only heat conduction
  and convection in liquid metal is taken into consideration by
  artificially increasing thermal conductivity

  Heat exchanged due to solidification is modelled by
  equivalent heat capacity method.

  Boundary Conditions are:
  1) In the mold, a specified heat flow as a function of time
  2) In secondary cooling, a specified heat transfer coefficient
     and also radiactive heat transfer.

  Velocity of strand is constant and equal to v sub z

 ====================================================================================
 Author: Dickson Alves de Souza

 Based on lectures by professor Roberto Parreiras Tavares

 and book Numerical Heat Transfer and Fluid Flow
 by Suhas V. Patankar (1980)

 Federal University of Minas Gerais (UFMG)
 December 03rd, 2017
 ====================================================================================
                              Geometry:

 Lenght in X direction (meters):                   1.0000
 Lenght in Y direction (meters):                   0.2000
 Nodes in X direction:                                101
 Nodes in Y direction:                                 21

 Mould Length (meters):                            0.8000
 Time at mould:      48.0000  - Cummulative time:      48.0000 seconds

 Secondary Cooling - Zone 1 - Length (meters)      0.2100
 Time at mould:      12.6000 seconds - Cummulative time:      60.6000 seconds

 Secondary Cooling - Zone 2 - Length (meters)      1.8500
 Time at mould:     111.0000 seconds - Cummulative time:     171.6000 seconds

 Secondary Cooling - Zone 3 - Length (meters)     13.2600
 Time at mould:     795.6000 seconds - Cummulative time:     967.2000 seconds

 Casting speed:       0.0167
 ====================================================================================
                              Boundary Conditions:

 Secondary Cooling - Zone 1 - Specific Water Flow Rate (liter/sq-m.s)      5.5600
 Secondary Cooling - Zone 2 - Specific Water Flow Rate (liter/sq-m.s)      0.8300
 Secondary Cooling - Zone 3 - Heat Transfer Coefficient (W/sq-m.s)     15.0000
 ====================================================================================



 ====================================================================================
                              Solver:
 SOLUTION of LINEAR SYSTEM: Gauss-Seidel method
 Tolerance:       0.1000

 Lever rule was used to calculate liquid fraction.
 ====================================================================================



 ===========================================================================================================
                    Calculation Results
 Current time:                                      186.0000 seconds
 Time Step:                                           0.0002 seconds
 Iterations:                                          744000
 Maximum Temperature :                             1800.0080 K - Change from last time step:      -0.0000 K
 Minimum Temperature :                             1076.2949 K - Change from last time step:       0.0009 K
 Average(algebraic, non-weigthed) Temperature :    1686.1814 K - Change from last time step:       0.0000 K
 Liquidus Temperature:                             1800.0068 K
 Solidus Temperature:                              1770.5235 K
 ===========================================================================================================
     I    J      X(m)      Y(m)        T(K)   Cp_Equiv(J/kg.K)      K(W/sq-m.K)  Liquid_Fraction
 ===========================================================================================================
     1    1    0.0000    0.0000   1800.0080           720.0000         188.4765           1.0000
     1    2    0.0000    0.0050   1800.0080           720.0000         188.4765           1.0000
     1    3    0.0000    0.0100   1800.0077           720.0000         188.4764           1.0000
     1    4    0.0000    0.0150   1800.0073           720.0000         188.4764           1.0000
     1    5    0.0000    0.0200   1800.0068         41253.5178         188.4759           1.0000
     1    6    0.0000    0.0250   1800.0057         41244.0333         188.4296           0.9998
     1    7    0.0000    0.0300   1799.9975         41171.2859         188.0748           0.9987
     1    8    0.0000    0.0350   1799.9597         40838.9457         186.4553           0.9933
     1    9    0.0000    0.0400   1799.8215         39658.4770         180.7197           0.9740
     1   10    0.0000    0.0450   1799.3673         36125.5095         163.7248           0.9144
     1   11    0.0000    0.0500   1797.8189         27105.5985         121.7576           0.7470
     1   12    0.0000    0.0550   1790.1972         10140.2731          53.1605           0.3219
     1   13    0.0000    0.0600   1761.2284           703.0000          37.2493           0.0000
     1   14    0.0000    0.0650   1724.5991           703.0000          36.8281           0.0000
     1   15    0.0000    0.0700   1685.2040           703.0000          36.3750           0.0000
     1   16    0.0000    0.0750   1643.3974           703.0000          35.8943           0.0000
     1   17    0.0000    0.0800   1600.0051           703.0000          35.3953           0.0000
     1   18    0.0000    0.0850   1556.3421           703.0000          34.8931           0.0000
     1   19    0.0000    0.0900   1514.1350           703.0000          34.4078           0.0000
     1   20    0.0000    0.0950   1475.2317           703.0000          33.9604           0.0000
     1   21    0.0000    0.1000   1441.0563           703.0000          33.5673           0.0000
     2    1    0.0050    0.0000   1800.0080           720.0000         188.4765           1.0000
     2    2    0.0050    0.0050   1800.0080           720.0000         188.4765           1.0000
     2    3    0.0050    0.0100   1800.0077           720.0000         188.4764           1.0000
     2    4    0.0050    0.0150   1800.0073           720.0000         188.4764           1.0000
     2    5    0.0050    0.0200   1800.0068         41253.5174         188.4759           1.0000
     2    6    0.0050    0.0250   1800.0057         41244.0330         188.4296           0.9998
     2    7    0.0050    0.0300   1799.9975         41171.2846         188.0748           0.9987
     2    8    0.0050    0.0350   1799.9597         40838.9415         186.4552           0.9933
     2    9    0.0050    0.0400   1799.8215         39658.4653         180.7196           0.9740
     2   10    0.0050    0.0450   1799.3673         36125.4803         163.7247           0.9144
     2   11    0.0050    0.0500   1797.8188         27105.5355         121.7574           0.7470
     2   12    0.0050    0.0550   1790.1971         10140.2004          53.1603           0.3219
