 ====================================================================================
               Steady state solution for a 2D thermal profile
                  in cross section of a slab or billet in
                             Continuous Casting
 ====================================================================================

   Heat Transfer is calculated considering only heat conduction
  and convection in liquid metal is taken into consideration by
  artificially increasing thermal conductivity

  Heat exchanged due to solidification is modelled by
  equivalent heat capacity method.

  Boundary Conditions are:
  1) In the mold, a specified heat flow as a function of time
  2) In secondary cooling, a specified heat transfer coefficient
     and also radiactive heat transfer.

  Velocity of strand is constant and equal to v sub z

 ====================================================================================
 Author: Dickson Alves de Souza

 Based on lectures by professor Roberto Parreiras Tavares

 and book Numerical Heat Transfer and Fluid Flow
 by Suhas V. Patankar (1980)

 Federal University of Minas Gerais (UFMG)
 December 03rd, 2017
 ====================================================================================
                              Geometry:

 Lenght in X direction (meters):                   1.0000
 Lenght in Y direction (meters):                   0.2000
 Nodes in X direction:                                101
 Nodes in Y direction:                                 21

 Mould Length (meters):                            0.8000
 Time at mould:      48.0000  - Cummulative time:      48.0000 seconds

 Secondary Cooling - Zone 1 - Length (meters)      0.2100
 Time at mould:      12.6000 seconds - Cummulative time:      60.6000 seconds

 Secondary Cooling - Zone 2 - Length (meters)      1.8500
 Time at mould:     111.0000 seconds - Cummulative time:     171.6000 seconds

 Secondary Cooling - Zone 3 - Length (meters)     13.2600
 Time at mould:     795.6000 seconds - Cummulative time:     967.2000 seconds

 Casting speed:       0.0167
 ====================================================================================
                              Boundary Conditions:

 Secondary Cooling - Zone 1 - Specific Water Flow Rate (liter/sq-m.s)      5.5600
 Secondary Cooling - Zone 2 - Specific Water Flow Rate (liter/sq-m.s)      0.8300
 Secondary Cooling - Zone 3 - Heat Transfer Coefficient (W/sq-m.s)     15.0000
 ====================================================================================



 ====================================================================================
                              Solver:
 SOLUTION of LINEAR SYSTEM: Gauss-Seidel method
 Tolerance:       0.1000

 Lever rule was used to calculate liquid fraction.
 ====================================================================================



 ===========================================================================================================
                    Calculation Results
 Current time:                                      280.0000 seconds
 Time Step:                                           0.0002 seconds
 Iterations:                                         1120000
 Maximum Temperature :                             1800.0057 K - Change from last time step:      -0.0000 K
 Minimum Temperature :                             1187.2461 K - Change from last time step:       0.0001 K
 Average(algebraic, non-weigthed) Temperature :    1680.3654 K - Change from last time step:      -0.0000 K
 Liquidus Temperature:                             1800.0068 K
 Solidus Temperature:                              1770.5235 K
 ===========================================================================================================
     I    J      X(m)      Y(m)        T(K)   Cp_Equiv(J/kg.K)      K(W/sq-m.K)  Liquid_Fraction
 ===========================================================================================================
     1    1    0.0000    0.0000   1800.0057         41243.9474         188.4292           0.9998
     1    2    0.0000    0.0050   1800.0052         41239.4629         188.4073           0.9998
     1    3    0.0000    0.0100   1800.0019         41210.5374         188.2663           0.9993
     1    4    0.0000    0.0150   1799.9915         41117.8136         187.8141           0.9978
     1    5    0.0000    0.0200   1799.9610         40850.5691         186.5119           0.9935
     1    6    0.0000    0.0250   1799.8780         40135.1917         183.0326           0.9818
     1    7    0.0000    0.0300   1799.6618         38358.3776         174.4350           0.9524
     1    8    0.0000    0.0350   1799.1063         34308.0699         155.0913           0.8825
     1    9    0.0000    0.0400   1797.5931         26084.1271         117.1647           0.7264
     1   10    0.0000    0.0450   1792.4607         12873.7396          62.6048           0.4076
     1   11    0.0000    0.0500   1776.1820          3821.9562          37.8454           0.0532
     1   12    0.0000    0.0550   1750.2909           703.0000          37.1235           0.0000
     1   13    0.0000    0.0600   1723.0486           703.0000          36.8103           0.0000
     1   14    0.0000    0.0650   1694.6692           703.0000          36.4839           0.0000
     1   15    0.0000    0.0700   1665.2413           703.0000          36.1455           0.0000
     1   16    0.0000    0.0750   1634.8665           703.0000          35.7962           0.0000
     1   17    0.0000    0.0800   1603.6523           703.0000          35.4372           0.0000
     1   18    0.0000    0.0850   1571.7031           703.0000          35.0698           0.0000
     1   19    0.0000    0.0900   1539.1106           703.0000          34.6950           0.0000
     1   20    0.0000    0.0950   1505.9458           703.0000          34.3136           0.0000
     1   21    0.0000    0.1000   1472.2512           703.0000          33.9261           0.0000
     2    1    0.0050    0.0000   1800.0057         41243.9473         188.4292           0.9998
     2    2    0.0050    0.0050   1800.0052         41239.4628         188.4073           0.9998
     2    3    0.0050    0.0100   1800.0019         41210.5371         188.2663           0.9993
     2    4    0.0050    0.0150   1799.9915         41117.8127         187.8141           0.9978
     2    5    0.0050    0.0200   1799.9610         40850.5670         186.5119           0.9935
     2    6    0.0050    0.0250   1799.8780         40135.1864         183.0326           0.9818
     2    7    0.0050    0.0300   1799.6618         38358.3661         174.4349           0.9524
     2    8    0.0050    0.0350   1799.1063         34308.0471         155.0912           0.8825
     2    9    0.0050    0.0400   1797.5931         26084.0885         117.1645           0.7264
     2   10    0.0050    0.0450   1792.4607         12873.6978          62.6046           0.4076
     2   11    0.0050    0.0500   1776.1820          3821.9456          37.8454           0.0532
     2   12    0.0050    0.0550   1750.2908           703.0000          37.1235           0.0000
     2   13    0.0050    0.0600   1723.0485           703.0000          36.8103           0.0000
     2   14    0.0050    0.0650   1694.6692           703.0000          36.4839           0.0000
     2   15    0.0050    0.0700   1665.2412           703.0000          36.1455           0.0000
     2   16    0.0050    0.0750   1634.8664           703.0000          35.7962           0.0000
     2   17    0.0050    0.0800   1603.6523           703.0000          35.4372           0.0000
     2   18    0.0050    0.0850   1571.7030           703.0000          35.0698           0.0000
     2   19    0.0050    0.0900   1539.1106           703.0000          34.6950           0.0000
     2   20    0.0050    0.0950   1505.9458           703.0000          34.3136           0.0000
     2   21    0.0050    0.1000   1472.2511           703.0000          33.9261           0.0000
     3    1    0.0100    0.0000   1800.0057         41243.9472         188.4292           0.9998
     3    2    0.0100    0.0050   1800.0052         41239.4627         188.4073           0.9998
     3    3    0.0100    0.0100   1800.0019         41210.5369         188.2663           0.9993
     3    4    0.0100    0.0150   1799.9915         41117.8119         187.8141           0.9978
     3    5    0.0100    0.0200   1799.9610         40850.5649         186.5118           0.9935
     3    6    0.0100    0.0250   1799.8780         40135.1815         183.0326           0.9818
     3    7    0.0100    0.0300   1799.6618         38358.3553         174.4349           0.9524
     3    8    0.0100    0.0350   1799.1063         34308.0255         155.0911           0.8825
     3    9    0.0100    0.0400   1797.5931         26084.0518         117.1644           0.7264
     3   10    0.0100    0.0450   1792.4606         12873.6578          62.6045           0.4076
     3   11    0.0100    0.0500   1776.1819          3821.9354          37.8453           0.0532
     3   12    0.0100    0.0550   1750.2908           703.0000          37.1235           0.0000
     3   13    0.0100    0.0600   1723.0485           703.0000          36.8103           0.0000
     3   14    0.0100    0.0650   1694.6691           703.0000          36.4839           0.0000
     3   15    0.0100    0.0700   1665.2412           703.0000          36.1455           0.0000
     3   16    0.0100    0.0750   1634.8664           703.0000          35.7962           0.0000
     3   17    0.0100    0.0800   1603.6523           703.0000          35.4372           0.0000
     3   18    0.0100    0.0850   1571.7030           703.0000          35.0698           0.0000
     3   19    0.0100    0.0900   1539.1106           703.0000          34.6950           0.0000
     3   20    0.0100    0.0950   1505.9458           703.0000          34.3136           0.0000
     3   21    0.0100    0.1000   1472.2511           703.0000          33.9261           0.0000
     4    1    0.0150    0.0000   1800.0057         41243.9471         188.4292           0.9998
     4    2    0.0150    0.0050   1800.0052         41239.4626         188.4073           0.9998
     4    3    0.0150    0.0100   1800.0019         41210.5366         188.2663           0.9993
     4    4    0.0150    0.0150   1799.9915         41117.8112         187.8141           0.9978
     4    5    0.0150    0.0200   1799.9610         40850.5630         186.5118           0.9935
     4    6    0.0150    0.0250   1799.8780         40135.1770         183.0326           0.9818
     4    7    0.0150    0.0300   1799.6618         38358.3451         174.4348           0.9524
     4    8    0.0150    0.0350   1799.1063         34308.0052         155.0910           0.8825
     4    9    0.0150    0.0400   1797.5931         26084.0171         117.1642           0.7264
     4   10    0.0150    0.0450   1792.4606         12873.6197          62.6043           0.4076
     4   11    0.0150    0.0500   1776.1819          3821.9256          37.8453           0.0532
     4   12    0.0150    0.0550   1750.2907           703.0000          37.1235           0.0000
     4   13    0.0150    0.0600   1723.0484           703.0000          36.8103           0.0000
     4   14    0.0150    0.0650   1694.6691           703.0000          36.4839           0.0000
     4   15    0.0150    0.0700   1665.2411           703.0000          36.1455           0.0000
     4   16    0.0150    0.0750   1634.8664           703.0000          35.7962           0.0000
     4   17    0.0150    0.0800   1603.6522           703.0000          35.4372           0.0000
     4   18    0.0150    0.0850   1571.7030           703.0000          35.0698           0.0000
     4   19    0.0150    0.0900   1539.1106           703.0000          34.6950           0.0000
     4   20    0.0150    0.0950   1505.9458           703.0000          34.3136           0.0000
     4   21    0.0150    0.1000   1472.2511           703.0000          33.9261           0.0000
     5    1    0.0200    0.0000   1800.0057         41243.9471         188.4292           0.9998
     5    2    0.0200    0.0050   1800.0052         41239.4625         188.4073           0.9998
     5    3    0.0200    0.0100   1800.0019         41210.5363         188.2663           0.9993
     5    4    0.0200    0.0150   1799.9915         41117.8105         187.8141           0.9978
     5    5    0.0200    0.0200   1799.9610         40850.5612         186.5118           0.9935
     5    6    0.0200    0.0250   1799.8780         40135.1727         183.0326           0.9818
     5    7    0.0200    0.0300   1799.6618         38358.3357         174.4348           0.9524
