 ====================================================================================
               Steady state solution for a 2D thermal profile
                  in cross section of a slab or billet in
                             Continuous Casting
 ====================================================================================

   Heat Transfer is calculated considering only heat conduction
  and convection in liquid metal is taken into consideration by
  artificially increasing thermal conductivity

  Heat exchanged due to solidification is modelled by
  equivalent heat capacity method.

  Boundary Conditions are:
  1) In the mold, a specified heat flow as a function of time
  2) In secondary cooling, a specified heat transfer coefficient
     and also radiactive heat transfer.

  Velocity of strand is constant and equal to v sub z

 ====================================================================================
 Author: Dickson Alves de Souza

 Based on lectures by professor Roberto Parreiras Tavares

 and book Numerical Heat Transfer and Fluid Flow
 by Suhas V. Patankar (1980)

 Federal University of Minas Gerais (UFMG)
 December 03rd, 2017
 ====================================================================================
                              Geometry:

 Lenght in X direction (meters):                   1.0000
 Lenght in Y direction (meters):                   0.2000
 Nodes in X direction:                                101
 Nodes in Y direction:                                 21

 Mould Length (meters):                            0.8000
 Time at mould:      48.0000  - Cummulative time:      48.0000 seconds

 Secondary Cooling - Zone 1 - Length (meters)      0.2100
 Time at mould:      12.6000 seconds - Cummulative time:      60.6000 seconds

 Secondary Cooling - Zone 2 - Length (meters)      1.8500
 Time at mould:     111.0000 seconds - Cummulative time:     171.6000 seconds

 Secondary Cooling - Zone 3 - Length (meters)     13.2600
 Time at mould:     795.6000 seconds - Cummulative time:     967.2000 seconds

 Casting speed:       0.0167
 ====================================================================================
                              Boundary Conditions:

 Secondary Cooling - Zone 1 - Specific Water Flow Rate (liter/sq-m.s)      5.5600
 Secondary Cooling - Zone 2 - Specific Water Flow Rate (liter/sq-m.s)      0.8300
 Secondary Cooling - Zone 3 - Heat Transfer Coefficient (W/sq-m.s)     15.0000
 ====================================================================================



 ====================================================================================
                              Solver:
 SOLUTION of LINEAR SYSTEM: Gauss-Seidel method
 Tolerance:       0.1000

 A linear relationship was used to calculate liquid fraction.
 ====================================================================================



 ===========================================================================================================
                    Calculation Results
 Current time:                                      146.0000 seconds
 Time Step:                                           0.0002 seconds
 Iterations:                                          584000
 Maximum Temperature :                             1799.9986 K - Change from last time step:      -0.0000 K
 Minimum Temperature :                              979.2131 K - Change from last time step:       0.0000 K
 Average(algebraic, non-weigthed) Temperature :    1694.2846 K - Change from last time step:      -0.0001 K
 Liquidus Temperature:                             1800.0068 K
 Solidus Temperature:                              1770.5235 K
 ===========================================================================================================
     I    J      X(m)      Y(m)        T(K)   Cp_Equiv(J/kg.K)      K(W/sq-m.K)  Liquid_Fraction
 ===========================================================================================================
     1    1    0.0000    0.0000   1799.9986         10301.6542         188.3922           0.9997
     1    2    0.0000    0.0050   1799.9963         10301.6542         188.3683           0.9996
     1    3    0.0000    0.0100   1799.9831         10301.6542         188.2327           0.9992
     1    4    0.0000    0.0150   1799.9510         10301.6542         187.9028           0.9981
     1    5    0.0000    0.0200   1799.8838         10301.6542         187.2137           0.9958
     1    6    0.0000    0.0250   1799.7546         10301.6542         185.8932           0.9914
     1    7    0.0000    0.0300   1799.5216         10301.6542         183.5273           0.9835
     1    8    0.0000    0.0350   1799.1220         10301.6542         179.5138           0.9700
     1    9    0.0000    0.0400   1798.4607         10301.6542         172.9955           0.9476
     1   10    0.0000    0.0450   1797.3878         10301.6542         162.7478           0.9112
     1   11    0.0000    0.0500   1795.6418         10301.6542         146.9391           0.8519
     1   12    0.0000    0.0550   1792.6528         10301.6542         122.3633           0.7506
     1   13    0.0000    0.0600   1786.2330         10301.6542          80.1645           0.5328
     1   14    0.0000    0.0650   1760.1216           703.0000          37.2366           0.0000
     1   15    0.0000    0.0700   1720.4124           703.0000          36.7799           0.0000
     1   16    0.0000    0.0750   1675.8331           703.0000          36.2673           0.0000
     1   17    0.0000    0.0800   1627.1205           703.0000          35.7071           0.0000
     1   18    0.0000    0.0850   1574.9905           703.0000          35.1076           0.0000
     1   19    0.0000    0.0900   1519.7636           703.0000          34.4725           0.0000
     1   20    0.0000    0.0950   1461.5166           703.0000          33.8026           0.0000
     1   21    0.0000    0.1000   1400.2304           703.0000          33.0978           0.0000
     2    1    0.0050    0.0000   1799.9986         10301.6542         188.3922           0.9997
     2    2    0.0050    0.0050   1799.9963         10301.6542         188.3683           0.9996
     2    3    0.0050    0.0100   1799.9831         10301.6542         188.2327           0.9992
     2    4    0.0050    0.0150   1799.9510         10301.6542         187.9028           0.9981
     2    5    0.0050    0.0200   1799.8838         10301.6542         187.2137           0.9958
     2    6    0.0050    0.0250   1799.7546         10301.6542         185.8932           0.9914
     2    7    0.0050    0.0300   1799.5216         10301.6542         183.5273           0.9835
     2    8    0.0050    0.0350   1799.1220         10301.6542         179.5138           0.9700
     2    9    0.0050    0.0400   1798.4607         10301.6542         172.9955           0.9476
     2   10    0.0050    0.0450   1797.3877         10301.6542         162.7478           0.9112
     2   11    0.0050    0.0500   1795.6418         10301.6542         146.9390           0.8519
     2   12    0.0050    0.0550   1792.6527         10301.6542         122.3631           0.7506
     2   13    0.0050    0.0600   1786.2329         10301.6542          80.1641           0.5328
     2   14    0.0050    0.0650   1760.1214           703.0000          37.2366           0.0000
     2   15    0.0050    0.0700   1720.4122           703.0000          36.7799           0.0000
     2   16    0.0050    0.0750   1675.8329           703.0000          36.2673           0.0000
     2   17    0.0050    0.0800   1627.1203           703.0000          35.7071           0.0000
     2   18    0.0050    0.0850   1574.9904           703.0000          35.1076           0.0000
     2   19    0.0050    0.0900   1519.7635           703.0000          34.4725           0.0000
     2   20    0.0050    0.0950   1461.5165           703.0000          33.8026           0.0000
     2   21    0.0050    0.1000   1400.2303           703.0000          33.0978           0.0000
     3    1    0.0100    0.0000   1799.9986         10301.6542         188.3922           0.9997
     3    2    0.0100    0.0050   1799.9963         10301.6542         188.3683           0.9996
     3    3    0.0100    0.0100   1799.9831         10301.6542         188.2327           0.9992
     3    4    0.0100    0.0150   1799.9510         10301.6542         187.9028           0.9981
     3    5    0.0100    0.0200   1799.8838         10301.6542         187.2137           0.9958
     3    6    0.0100    0.0250   1799.7546         10301.6542         185.8932           0.9914
     3    7    0.0100    0.0300   1799.5216         10301.6542         183.5273           0.9835
     3    8    0.0100    0.0350   1799.1220         10301.6542         179.5137           0.9700
     3    9    0.0100    0.0400   1798.4607         10301.6542         172.9954           0.9476
     3   10    0.0100    0.0450   1797.3877         10301.6542         162.7477           0.9112
     3   11    0.0100    0.0500   1795.6418         10301.6542         146.9389           0.8519
     3   12    0.0100    0.0550   1792.6527         10301.6542         122.3630           0.7506
     3   13    0.0100    0.0600   1786.2329         10301.6542          80.1638           0.5328
     3   14    0.0100    0.0650   1760.1212           703.0000          37.2366           0.0000
     3   15    0.0100    0.0700   1720.4120           703.0000          36.7799           0.0000
     3   16    0.0100    0.0750   1675.8327           703.0000          36.2673           0.0000
     3   17    0.0100    0.0800   1627.1202           703.0000          35.7071           0.0000
     3   18    0.0100    0.0850   1574.9903           703.0000          35.1076           0.0000
     3   19    0.0100    0.0900   1519.7634           703.0000          34.4725           0.0000
     3   20    0.0100    0.0950   1461.5165           703.0000          33.8026           0.0000
     3   21    0.0100    0.1000   1400.2302           703.0000          33.0978           0.0000
     4    1    0.0150    0.0000   1799.9986         10301.6542         188.3922           0.9997
     4    2    0.0150    0.0050   1799.9963         10301.6542         188.3683           0.9996
     4    3    0.0150    0.0100   1799.9831         10301.6542         188.2327           0.9992
     4    4    0.0150    0.0150   1799.9510         10301.6542         187.9027           0.9981
     4    5    0.0150    0.0200   1799.8838         10301.6542         187.2137           0.9958
     4    6    0.0150    0.0250   1799.7546         10301.6542         185.8932           0.9914
     4    7    0.0150    0.0300   1799.5216         10301.6542         183.5272           0.9835
     4    8    0.0150    0.0350   1799.1220         10301.6542         179.5137           0.9700
     4    9    0.0150    0.0400   1798.4607         10301.6542         172.9954           0.9476
     4   10    0.0150    0.0450   1797.3877         10301.6542         162.7476           0.9112
     4   11    0.0150    0.0500   1795.6418         10301.6542         146.9388           0.8519
     4   12    0.0150    0.0550   1792.6527         10301.6542         122.3628           0.7506
     4   13    0.0150    0.0600   1786.2328         10301.6542          80.1634           0.5328
     4   14    0.0150    0.0650   1760.1210           703.0000          37.2366           0.0000
     4   15    0.0150    0.0700   1720.4118           703.0000          36.7799           0.0000
     4   16    0.0150    0.0750   1675.8326           703.0000          36.2673           0.0000
     4   17    0.0150    0.0800   1627.1201           703.0000          35.7071           0.0000
     4   18    0.0150    0.0850   1574.9902           703.0000          35.1076           0.0000
     4   19    0.0150    0.0900   1519.7633           703.0000          34.4725           0.0000
     4   20    0.0150    0.0950   1461.5164           703.0000          33.8026           0.0000
     4   21    0.0150    0.1000   1400.2302           703.0000          33.0978           0.0000
     5    1    0.0200    0.0000   1799.9986         10301.6542         188.3922           0.9997
     5    2    0.0200    0.0050   1799.9963         10301.6542         188.3683           0.9996
     5    3    0.0200    0.0100   1799.9831         10301.6542         188.2327           0.9992
     5    4    0.0200    0.0150   1799.9510         10301.6542         187.9027           0.9981
     5    5    0.0200    0.0200   1799.8838         10301.6542         187.2137           0.9958
     5    6    0.0200    0.0250   1799.7546         10301.6542         185.8932           0.9914
     5    7    0.0200    0.0300   1799.5216         10301.6542         183.5272           0.9835
     5    8    0.0200    0.0350   1799.1220         10301.6542         179.5137           0.9700
     5    9    0.0200    0.0400   1798.4607         10301.6542         172.9953           0.9476
     5   10    0.0200    0.0450   1797.3877         10301.6542         162.7475           0.9112
     5   11    0.0200    0.0500   1795.6417         10301.6542         146.9387           0.8519
     5   12    0.0200    0.0550   1792.6527         10301.6542         122.3627           0.7506
     5   13    0.0200    0.0600   1786.2327         10301.6542          80.1631           0.5328
     5   14    0.0200    0.0650   1760.1208           703.0000          37.2366           0.0000
     5   15    0.0200    0.0700   1720.4116           703.0000          36.7799           0.0000
     5   16    0.0200    0.0750   1675.8324           703.0000          36.2673           0.0000
     5   17    0.0200    0.0800   1627.1200           703.0000          35.7071           0.0000
     5   18    0.0200    0.0850   1574.9901           703.0000          35.1076           0.0000
     5   19    0.0200    0.0900   1519.7632           703.0000          34.4725           0.0000
     5   20    0.0200    0.0950   1461.5163           703.0000          33.8026           0.0000
     5   21    0.0200    0.1000   1400.2301           703.0000          33.0978           0.0000
     6    1    0.0250    0.0000   1799.9986         10301.6542         188.3922           0.9997
     6    2    0.0250    0.0050   1799.9963         10301.6542         188.3683           0.9996
     6    3    0.0250    0.0100   1799.9831         10301.6542         188.2327           0.9992
     6    4    0.0250    0.0150   1799.9510         10301.6542         187.9027           0.9981
     6    5    0.0250    0.0200   1799.8838         10301.6542         187.2136           0.9958
     6    6    0.0250    0.0250   1799.7546         10301.6542         185.8932           0.9914
     6    7    0.0250    0.0300   1799.5216         10301.6542         183.5272           0.9835
     6    8    0.0250    0.0350   1799.1220         10301.6542         179.5136           0.9700
     6    9    0.0250    0.0400   1798.4607         10301.6542         172.9953           0.9476
     6   10    0.0250    0.0450   1797.3877         10301.6542         162.7475           0.9112
     6   11    0.0250    0.0500   1795.6417         10301.6542         146.9386           0.8519
     6   12    0.0250    0.0550   1792.6527         10301.6542         122.3626           0.7506
     6   13    0.0250    0.0600   1786.2327         10301.6542          80.1629           0.5328
     6   14    0.0250    0.0650   1760.1207           703.0000          37.2366           0.0000
     6   15    0.0250    0.0700   1720.4114           703.0000          36.7799           0.0000
     6   16    0.0250    0.0750   1675.8323           703.0000          36.2673           0.0000
     6   17    0.0250    0.0800   1627.1199           703.0000          35.7071           0.0000
     6   18    0.0250    0.0850   1574.9900           703.0000          35.1076           0.0000
     6   19    0.0250    0.0900   1519.7632           703.0000          34.4725           0.0000
     6   20    0.0250    0.0950   1461.5162           703.0000          33.8026           0.0000
     6   21    0.0250    0.1000   1400.2300           703.0000          33.0978           0.0000
     7    1    0.0300    0.0000   1799.9986         10301.6542         188.3922           0.9997
     7    2    0.0300    0.0050   1799.9963         10301.6542         188.3683           0.9996
     7    3    0.0300    0.0100   1799.9831         10301.6542         188.2327           0.9992
     7    4    0.0300    0.0150   1799.9510         10301.6542         187.9027           0.9981
     7    5    0.0300    0.0200   1799.8838         10301.6542         187.2136           0.9958
     7    6    0.0300    0.0250   1799.7546         10301.6542         185.8932           0.9914
     7    7    0.0300    0.0300   1799.5216         10301.6542         183.5272           0.9835
