 ====================================================================================
               Steady state solution for a 2D thermal profile
                  in cross section of a slab or billet in
                             Continuous Casting
 ====================================================================================

   Heat Transfer is calculated considering only heat conduction
  and convection in liquid metal is taken into consideration by
  artificially increasing thermal conductivity

  Heat exchanged due to solidification is modelled by
  equivalent heat capacity method.

  Boundary Conditions are:
  1) In the mold, a specified heat flow as a function of time
  2) In secondary cooling, a specified heat transfer coefficient
     and also radiactive heat transfer.

  Velocity of strand is constant and equal to v sub z

 ====================================================================================
 Author: Dickson Alves de Souza

 Based on lectures by professor Roberto Parreiras Tavares

 and book Numerical Heat Transfer and Fluid Flow
 by Suhas V. Patankar (1980)

 Federal University of Minas Gerais (UFMG)
 December 03rd, 2017
 ====================================================================================
                              Geometry:

 Lenght in X direction (meters):                   1.0000
 Lenght in Y direction (meters):                   0.2000
 Nodes in X direction:                                101
 Nodes in Y direction:                                 21

 Mould Length (meters):                            0.8000
 Time at mould:      48.0000  - Cummulative time:      48.0000 seconds

 Secondary Cooling - Zone 1 - Length (meters)      0.2100
 Time at mould:      12.6000 seconds - Cummulative time:      60.6000 seconds

 Secondary Cooling - Zone 2 - Length (meters)      1.8500
 Time at mould:     111.0000 seconds - Cummulative time:     171.6000 seconds

 Secondary Cooling - Zone 3 - Length (meters)     13.2600
 Time at mould:     795.6000 seconds - Cummulative time:     967.2000 seconds

 Casting speed:       0.0167
 ====================================================================================
                              Boundary Conditions:

 Secondary Cooling - Zone 1 - Specific Water Flow Rate (liter/sq-m.s)      5.5600
 Secondary Cooling - Zone 2 - Specific Water Flow Rate (liter/sq-m.s)      0.8300
 Secondary Cooling - Zone 3 - Heat Transfer Coefficient (W/sq-m.s)     15.0000
 ====================================================================================



 ====================================================================================
                              Solver:
 SOLUTION of LINEAR SYSTEM: Gauss-Seidel method
 Tolerance:       0.1000

 A linear relationship was used to calculate liquid fraction.
 ====================================================================================



 ===========================================================================================================
                    Calculation Results
 Current time:                                      170.0000 seconds
 Time Step:                                           0.0002 seconds
 Iterations:                                          680000
 Maximum Temperature :                             1799.9533 K - Change from last time step:      -0.0000 K
 Minimum Temperature :                              977.3281 K - Change from last time step:      -0.0001 K
 Average(algebraic, non-weigthed) Temperature :    1685.0053 K - Change from last time step:      -0.0001 K
 Liquidus Temperature:                             1800.0068 K
 Solidus Temperature:                              1770.5235 K
 ===========================================================================================================
     I    J      X(m)      Y(m)        T(K)   Cp_Equiv(J/kg.K)      K(W/sq-m.K)  Liquid_Fraction
 ===========================================================================================================
     1    1    0.0000    0.0000   1799.9533         10301.6542         187.9261           0.9982
     1    2    0.0000    0.0050   1799.9463         10301.6542         187.8548           0.9979
     1    3    0.0000    0.0100   1799.9094         10301.6542         187.4764           0.9967
     1    4    0.0000    0.0150   1799.8317         10301.6542         186.6811           0.9941
     1    5    0.0000    0.0200   1799.6925         10301.6542         185.2607           0.9893
     1    6    0.0000    0.0250   1799.4585         10301.6542         182.8902           0.9814
     1    7    0.0000    0.0300   1799.0802         10301.6542         179.0969           0.9686
     1    8    0.0000    0.0350   1798.4825         10301.6542         173.2083           0.9483
     1    9    0.0000    0.0400   1797.5480         10301.6542         164.2527           0.9166
     1   10    0.0000    0.0450   1796.0741         10301.6542         150.7538           0.8666
     1   11    0.0000    0.0500   1793.6563         10301.6542         130.2647           0.7846
     1   12    0.0000    0.0550   1789.2312         10301.6542          98.0783           0.6345
     1   13    0.0000    0.0600   1776.9288         10301.6542          44.4964           0.2173
     1   14    0.0000    0.0650   1741.5732           703.0000          37.0233           0.0000
     1   15    0.0000    0.0700   1700.3948           703.0000          36.5497           0.0000
     1   16    0.0000    0.0750   1656.2564           703.0000          36.0421           0.0000
     1   17    0.0000    0.0800   1609.0372           703.0000          35.4991           0.0000
     1   18    0.0000    0.0850   1558.6461           703.0000          34.9196           0.0000
     1   19    0.0000    0.0900   1505.0174           703.0000          34.3029           0.0000
     1   20    0.0000    0.0950   1448.1004           703.0000          33.6484           0.0000
     1   21    0.0000    0.1000   1387.8442           703.0000          32.9554           0.0000
     2    1    0.0050    0.0000   1799.9533         10301.6542         187.9261           0.9982
     2    2    0.0050    0.0050   1799.9463         10301.6542         187.8548           0.9979
     2    3    0.0050    0.0100   1799.9094         10301.6542         187.4764           0.9967
     2    4    0.0050    0.0150   1799.8317         10301.6542         186.6811           0.9941
     2    5    0.0050    0.0200   1799.6925         10301.6542         185.2607           0.9893
     2    6    0.0050    0.0250   1799.4585         10301.6542         182.8902           0.9814
     2    7    0.0050    0.0300   1799.0802         10301.6542         179.0968           0.9686
     2    8    0.0050    0.0350   1798.4825         10301.6542         173.2082           0.9483
     2    9    0.0050    0.0400   1797.5480         10301.6542         164.2526           0.9166
     2   10    0.0050    0.0450   1796.0741         10301.6542         150.7537           0.8666
     2   11    0.0050    0.0500   1793.6563         10301.6542         130.2645           0.7846
     2   12    0.0050    0.0550   1789.2312         10301.6542          98.0782           0.6345
