 ====================================================================================
               Steady state solution for a 2D thermal profile
                  in cross section of a slab or billet in
                             Continuous Casting
 ====================================================================================

   Heat Transfer is calculated considering only heat conduction
  and convection in liquid metal is taken into consideration by
  artificially increasing thermal conductivity

  Heat exchanged due to solidification is modelled by
  equivalent heat capacity method.

  Boundary Conditions are:
  1) In the mold, a specified heat flow as a function of time
  2) In secondary cooling, a specified heat transfer coefficient
     and also radiactive heat transfer.

  Velocity of strand is constant and equal to v sub z

 ====================================================================================
 Author: Dickson Alves de Souza

 Based on lectures by professor Roberto Parreiras Tavares

 and book Numerical Heat Transfer and Fluid Flow
 by Suhas V. Patankar (1980)

 Federal University of Minas Gerais (UFMG)
 December 03rd, 2017
 ====================================================================================
                              Geometry:

 Lenght in X direction (meters):                   1.0000
 Lenght in Y direction (meters):                   0.2000
 Nodes in X direction:                                101
 Nodes in Y direction:                                 21

 Mould Length (meters):                            0.8000
 Time at mould:      48.0000  - Cummulative time:      48.0000 seconds

 Secondary Cooling - Zone 1 - Length (meters)      0.2100
 Time at mould:      12.6000 seconds - Cummulative time:      60.6000 seconds

 Secondary Cooling - Zone 2 - Length (meters)      1.8500
 Time at mould:     111.0000 seconds - Cummulative time:     171.6000 seconds

 Secondary Cooling - Zone 3 - Length (meters)     13.2600
 Time at mould:     795.6000 seconds - Cummulative time:     967.2000 seconds

 Casting speed:       0.0167
 ====================================================================================
                              Boundary Conditions:

 Secondary Cooling - Zone 1 - Specific Water Flow Rate (liter/sq-m.s)      5.5600
 Secondary Cooling - Zone 2 - Specific Water Flow Rate (liter/sq-m.s)      0.8300
 Secondary Cooling - Zone 3 - Heat Transfer Coefficient (W/sq-m.s)     15.0000
 ====================================================================================



 ====================================================================================
                              Solver:
 SOLUTION of LINEAR SYSTEM: Gauss-Seidel method
 Tolerance:       0.1000

 A linear relationship was used to calculate liquid fraction.
 ====================================================================================



 ===========================================================================================================
                    Calculation Results
 Current time:                                      286.0000 seconds
 Time Step:                                           0.0002 seconds
 Iterations:                                         1144000
 Maximum Temperature :                             1798.9524 K - Change from last time step:      -0.0000 K
 Minimum Temperature :                             1190.1868 K - Change from last time step:       0.0001 K
 Average(algebraic, non-weigthed) Temperature :    1680.1668 K - Change from last time step:      -0.0000 K
 Liquidus Temperature:                             1800.0068 K
 Solidus Temperature:                              1770.5235 K
 ===========================================================================================================
     I    J      X(m)      Y(m)        T(K)   Cp_Equiv(J/kg.K)      K(W/sq-m.K)  Liquid_Fraction
 ===========================================================================================================
     1    1    0.0000    0.0000   1798.9524         10301.6542         177.8278           0.9642
     1    2    0.0000    0.0050   1798.9163         10301.6542         177.4701           0.9630
     1    3    0.0000    0.0100   1798.7321         10301.6542         175.6523           0.9568
     1    4    0.0000    0.0150   1798.3820         10301.6542         172.2300           0.9449
     1    5    0.0000    0.0200   1797.8306         10301.6542         166.9284           0.9262
     1    6    0.0000    0.0250   1797.0179         10301.6542         159.3095           0.8986
     1    7    0.0000    0.0300   1795.8429         10301.6542         148.7049           0.8588
     1    8    0.0000    0.0350   1794.1254         10301.6542         134.0788           0.8005
     1    9    0.0000    0.0400   1791.5010         10301.6542         113.7306           0.7115
     1   10    0.0000    0.0450   1787.0216         10301.6542          84.5723           0.5596
     1   11    0.0000    0.0500   1776.4559         10301.6542          43.4852           0.2012
     1   12    0.0000    0.0550   1752.3933           703.0000          37.1477           0.0000
     1   13    0.0000    0.0600   1725.3738           703.0000          36.8370           0.0000
     1   14    0.0000    0.0650   1697.2301           703.0000          36.5133           0.0000
     1   15    0.0000    0.0700   1668.0267           703.0000          36.1775           0.0000
     1   16    0.0000    0.0750   1637.8427           703.0000          35.8304           0.0000
     1   17    0.0000    0.0800   1606.7661           703.0000          35.4730           0.0000
     1   18    0.0000    0.0850   1574.8862           703.0000          35.1064           0.0000
     1   19    0.0000    0.0900   1542.2846           703.0000          34.7315           0.0000
     1   20    0.0000    0.0950   1509.0264           703.0000          34.3490           0.0000
     1   21    0.0000    0.1000   1475.1523           703.0000          33.9595           0.0000
     2    1    0.0050    0.0000   1798.9524         10301.6542         177.8278           0.9642
     2    2    0.0050    0.0050   1798.9163         10301.6542         177.4700           0.9630
     2    3    0.0050    0.0100   1798.7321         10301.6542         175.6522           0.9568
     2    4    0.0050    0.0150   1798.3820         10301.6542         172.2300           0.9449
     2    5    0.0050    0.0200   1797.8306         10301.6542         166.9284           0.9262
     2    6    0.0050    0.0250   1797.0179         10301.6542         159.3095           0.8986
     2    7    0.0050    0.0300   1795.8428         10301.6542         148.7048           0.8588
     2    8    0.0050    0.0350   1794.1254         10301.6542         134.0788           0.8005
     2    9    0.0050    0.0400   1791.5010         10301.6542         113.7305           0.7115
     2   10    0.0050    0.0450   1787.0216         10301.6542          84.5722           0.5596
     2   11    0.0050    0.0500   1776.4559         10301.6542          43.4851           0.2012
     2   12    0.0050    0.0550   1752.3932           703.0000          37.1477           0.0000
